SPNWR_ID,Species Confirm,Observer,Located,Beach,FullEXC,When did nest hatch?,NESTFATE,MARKED,DPSTK2,INSITSTN2,Nest Not Found,Nest Washed Out,Observation date,Nest Emerge Observer,Nest Emerge Date,Nest Emerge Time,Nest Excavation Observer,Nest Excavation Date,Nest Excavtion Time,Nest Marker Found,Nest Predated,Predated at Pre-Emergence,Predated at Emergence,Predated at Post Emergence,Predated Unknown,Predated by Cat,Predated by Crab,Predated by Dog,Predated by Mongoose,Predated by Night Heron,Predated by Unknown,Predated by Other,Predation Notes,Number of Turtles Predated,Disorientated Nest,Disorientated Cause,Disorientated Pattern Drawn,Live Hatchlings Aliver Emerged,Emerged Observed,Live Hatchlings Date Released,Live Hatchlings Time Released,Live Hatchlings Release Location,Dead Emerged,Dead Emerged (Dehydrated),Dead Emerged Predated,Dead Emerged Entangled,Dead Emerged Unknown,Dead in Nest Dehydrated,Dead In Nest Predated,Dead In Nest Entangled,Dead In Nest Unknown,Live Hatchlings Alive in Nest,Dead in Nest,Yolkless Eggs,Hatched Shells,Full Term Pipped (Live),Full Term Pipped (Dead),Full Term Unpipped (Live),Full Term Unpipped (Dead),Mid Pig Body,Pre-midterm (pigmented eye),Undeveloped,Unfertilized,Unknown Eggs,Total unhatched,Total eggs,Hatch success (%),Hatched Deformed,Type Deformity,Unhatched Deformed Twins,Unhatched Deformed Albinos,Unhatched Deformed Other,Relocated Nests Number of Eggs Reburied,Relocated Nests Number of Yolkless Reburied,Nest Notes,Unhatched Eggs,HatchlingsSampled,YolklessCollected,GeneticNotes,Genetic Nest ID,TempLogEi,TempLogDc,Substrate,Vegetation Type
8223,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/11/2016,17:15,EC,6/14/2016,17:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,49,TRUE,,,,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,26,49,0,4,0,5,6,4,17,0,5,41,90,54.44444444,,,,,,0,0,Old nest found next to clutch -- yellow-blackish shells.,,,,,,,,,
8224,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SC, SAB",6/12/2016,23:48,KRS,6/15/2016,17:20,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,NH seen,1,FALSE,,FALSE,37,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2,47,39,0,16,0,10,3,1,11,0,2,43,82,47.56097561,,,,,,0,0,,,,,,,,,,
8226,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"GC,SAB",6/14/2016,0:05,SB,6/17/2016,18:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,22,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,10,42,0,7,0,4,0,1,23,0,9,44,86,48.8372093,,,,,,0,0,,,,,,,,,,
8227,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/16/2016,19:00,"CDL, DB",6/20/2016,11:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,28,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,48,30,0,1,0,1,0,2,28,0,1,33,63,47.61904762,,,,,,0,0,,,,,,,,,,
8228,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/14/2016,16:55,SB,6/17/2016,17:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,46,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,23,51,0,3,0,2,0,1,7,0,3,16,67,76.11940299,,,,,,0,0,,,,,,,,,,
8230,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SD,6/15/2016,17:15,RR,6/18/2016,17:15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,24,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,16,23,0,28,0,3,1,0,9,0,17,58,81,28.39506173,,,,,,0,0,Sample live only (2).,,,,,,,,,
8231,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SAB,6/13/2016,19:58,GC,6/16/2016,16:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,25,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,2,15,33,0,13,0,21,3,1,6,0,2,46,79,41.7721519,,,,,,0,0,No nest marker placed. Take spacers and compare DNA sample. Hae 25+8 already.,,,,,,,,,
8232,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,6/20/2016,20:00,SAB,6/23/2016,16:33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,20,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,17,9,0,1,0,0,1,1,19,0,0,22,31,29.03225806,,,,,,0,0,"INCOMPLETE EXCAVATION. Only a partial count. Hatched nest was very near an active nest, so we stopped excavating when bright white developing eggs were found.",,,,,,,,,
8233,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/17/2016,17:40,"CDL, DB",6/20/2016,11:03,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,49,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,9,29,0,10,0,0,1,0,16,0,35,62,91,31.86813187,,,,,,0,0,,,,,,,,,,
8236,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TW,6/18/2016,17:30,GC,6/23/2016,16:09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,23,54,0,26,0,5,0,0,1,0,9,41,95,56.84210526,,,,,,0,0,Sampled. 9 spacers collected.,,,,,,,,,
8237,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/16/2016,18:25,"CDL, DB",6/20/2016,10:30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,52,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,40,62,5,5,0,3,1,3,12,0,5,34,96,64.58333333,,,,,,0,0,,,,,,,,,,
8238,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/19/2016,17:15,CDL,6/22/2016,18:43,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,22,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,36,30,0,1,0,1,1,1,43,0,6,53,83,36.14457831,,,,,,0,0,,,,,,,,,,
8239,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/18/2016,17:00,"SNB, SMB",6/23/2016,16:15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,26,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,12,31,0,11,0,8,4,0,2,0,10,35,66,46.96969697,,,,,,0,0,,,,,,,,,,
8240,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"DD, RR",6/20/2016,17:00,"SED, SMB",6/23/2016,17:18,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,25,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,16,31,0,11,0,30,0,0,6,0,17,64,95,32.63157895,,,,,,0,0,,,,,,,,,,
8242,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/24/2016,17:52,SAB,6/28/2016,16:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,41,25,0,2,0,3,5,6,28,0,4,48,73,34.24657534,,,,,,0,0,Live + spacers. 10 collected.,,,,,,,,,
8244,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/21/2016,20:15,"SMB, EC",6/20/2016,16:56,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,5,32,29,0,26,0,8,0,0,2,0,9,45,74,39.18918919,,,,,,0,0,,,,,,,,,,
8246,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,6/23/2016,22:00,DD,6/26/2016,15:45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,30,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,33,33,0,2,0,1,7,1,51,0,2,64,97,34.02061856,,,,,,0,0,A lot of pink baceria inside the eggs (almost all of the undeveloped).,,,,,,,,,
8248,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/21/2016,17:30,"SMB, JWS",6/27/2016,17:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,13,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,1,15,27,0,22,0,3,0,0,1,0,26,52,79,34.17721519,,,,,,0,0,,,,,,,,,,
8250,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/24/2016,17:21,KRS,6/28/2016,15:45,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,16,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,15,25,0,47,0,12,1,2,2,0,1,65,90,27.77777778,,,,,,0,0,,,,,,,,,,
8251,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KRS, SB",6/24/2016,19:30,SAB,6/28/2016,17:24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,53,53,0,17,0,3,0,1,2,0,4,27,80,66.25,,,,,,0,0,,,,,,,,,,
8253,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SAB,6/23/2016,16:56,"SNB, SAB",6/26/2016,15:15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,39,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,44,47,0,9,0,5,0,1,1,0,5,21,68,69.11764706,,,,,,0,0,,,,,,,,,,
8254,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/24/2016,17:15,"KRS, JWS",6/27/2016,17:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,38,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,1,37,46,0,11,0,8,0,0,4,0,2,25,71,64.78873239,,,,,,0,0,,,,,,,,,,
8255,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SB, SB",6/28/2016,18:12,"RR, SAB",7/2/2016,18:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,5,FALSE,,,,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,28,14,0,9,0,44,1,1,4,0,15,74,88,15.90909091,,,,,,0,0,,,,,,,,,,
8256,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"KRS, JS",6/25/2016,16:51,SMB,6/28/2016,17:00,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Aerial predator,"track ended, no bird tracks.",1,FALSE,,FALSE,28,TRUE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,0,20,36,0,2,0,2,0,2,47,0,8,61,97,37.11340206,,,,,,0,0,,,,,,,,,,
8258,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SED,6/29/2016,0:58,SNB,7/2/2016,17:25,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,51,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,38,63,0,6,0,6,0,1,7,0,2,22,85,74.11764706,,,,,,0,0,,,,,,,,,,
8259,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SAB, GC",6/26/2016,21:10,GC,6/29/2016,17:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,42,53,3,1,0,6,1,4,3,0,2,20,73,72.60273973,,,,,,0,0,,,,,,,,,,
8261,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SAB, GC",6/26/2016,23:35,TEAM,6/29/2016,15:00,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,16,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6,3,31,29,1,4,0,5,13,16,17,0,10,66,95,30.52631579,,,,,,0,0,,,,,,,,,,
8262,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"DD, SM, KS",6/28/2016,18:40,DD,7/2/2016,16:43,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aerial predator,track disappears after 2m,1,FALSE,,FALSE,33,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,10,2,24,43,0,0,0,19,5,0,4,0,32,60,103,41.74757282,,,,,,0,0,,,,,,,,,,
8263,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,6/27/2016,18:56,EC,6/30/2016,17:36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,39,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,19,42,0,4,0,1,0,1,26,0,3,35,77,54.54545455,,,,,,0,0,,,,,,,,,,
8264,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SAB,6/28/2016,18:09,RR,7/2/2016,17:40,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,70,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,28,67,0,1,0,0,1,0,13,0,0,15,82,81.70731707,,,,,,0,0,,,,,,,,,,
8266,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,CDL,7/1/2016,17:00,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,15,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,56,42,0,2,0,1,0,2,7,0,16,28,70,60,,,,,,0,0,,,,,,,,,,
8269,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,RR,6/28/2016,23:35,SAB,7/2/2016,17:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,21,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,16,46,0,2,0,2,0,0,1,0,2,7,53,86.79245283,,,,,,0,0,,,,,,,,,,
8270,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"CDL, ME",7/1/2016,17:30,SMB,7/4/2016,7:10,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,3,30,33,0,18,0,17,0,0,3,0,4,42,75,44,,,,,,0,0,,,,,,,,,,
8271,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SMB, SAB",6/30/2016,17:11,GC,7/3/2016,8:15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,7,TRUE,,,,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,1,12,34,0,10,0,11,8,6,26,0,4,65,99,34.34343434,,,2,,1,0,0,1 midterm twins. 1 pre-midterm. 3 pigmented eyes.,,,,,,,,,
8272,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SB,7/4/2016,19:05,GC,7/7/2016,7:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,2,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,2,5,2,1,0,4,0,11,51,0,1,70,75,6.666666667,,,,,,0,0,Do not use for nest statistics or summaries because this was a relocated washed out nest.,,,,,,,,,
8273,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SNB,6/29/2016,1:20,SNB,7/2/2016,16:47,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,20,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,45,32,0,2,0,0,1,0,5,0,1,9,41,78.04878049,,,,,,0,0,,,,,,,,,,
8274,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,EC,7/4/2016,7:25,EC,7/8/2016,7:36,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,15,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,3,21,30,0,12,0,34,0,1,9,0,2,58,88,34.09090909,,,,,,0,0,,,,,,,,,,
8275,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"GC, DD",6/27/2016,21:10,SAB,6/30/2016,18:33,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,13,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,20,27,0,9,0,16,3,0,20,0,1,49,76,35.52631579,,,,,,0,0,,,,,,,,,,
8278,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/3/2016,8:30,"SAB, SMB",7/6/2016,7:50,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,crab tracks met with hatchling tracks,1,FALSE,,FALSE,15,TRUE,,,,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,2,38,26,0,12,0,4,2,6,7,0,30,61,87,29.88505747,,,,,,0,0,,,,,,,,,,
8279,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"RR, KS",7/4/2016,18:10,"SB, AF",7/7/2016,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,35,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,3,39,41,0,33,0,2,0,0,2,0,1,38,79,51.89873418,,,,,,0,0,,,,,,,,,,
8282,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,7/4/2016,7:05,"JWS, NICKY",7/6/2016,7:00,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,23,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,2,46,41,0,5,0,6,0,1,9,0,1,22,63,65.07936508,,,,,,0,0,,,,,,,,,,
8283,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SAB, GC",7/3/2016,18:44,EC,7/6/2016,7:09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,49,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,0,45,46,0,11,0,4,1,1,3,0,6,26,72,63.88888889,,,,,,0,0,,,,,,,,,,
8285,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,7/4/2016,7:22,TEAM,7/6/2016,7:00,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,1,FALSE,,FALSE,25,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7,4,36,44,0,22,0,8,2,1,6,0,1,40,84,52.38095238,,,,,,0,0,,,,,,,,,,
8286,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,TEAM,7/2/2016,16:23,"SB, EC",7/9/2016,18:35,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,0,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,8,55,23,0,15,0,18,0,0,0,0,22,55,78,29.48717949,,,,,,0,0,,,,,,,,,,
8287,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SB, NB",7/5/2016,17:20,"SMB, AF",7/8/2016,7:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,54,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,51,56,0,4,0,1,1,1,6,0,4,17,73,76.71232877,,,,,,0,0,,,,,,,,,,
8289,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SMB, SNB, EC",7/4/2016,17:30,"EC, AF",7/8/2016,8:27,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,aerial predator,,0,FALSE,,FALSE,27,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1,42,31,0,5,0,2,0,7,6,0,9,29,60,51.66666667,,,,,,0,0,,,,,,,,,,
8290,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,GC,7/4/2016,17:22,SAB,7/8/2016,8:30,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,42,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,3,21,45,0,15,0,1,0,2,14,0,8,40,85,52.94117647,,,,,,0,0,,,,,,,,,,
8291,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,"SD, SMB",7/7/2016,7:29,"EC, SMB",7/10/2016,8:15,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,night heron tracks meet hatchling tracks.,0,FALSE,,FALSE,25,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,29,43,0,2,0,3,0,0,15,0,5,25,68,63.23529412,,,,,,0,0,,,,,,,,,,
8292,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,KRS,7/6/2016,8:14,KRS,7/10/2016,7:55,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,1,FALSE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,7,28,25,0,32,0,0,1,0,4,0,0,37,62,40.32258065,,,,,,0,0,,,,,,,,,,
8293,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,EC,7/4/2016,7:15,KRS,7/7/2016,7:26,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,12,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1,35,13,0,2,0,2,0,1,48,0,6,59,72,18.05555556,,,,,,0,0,4 egg surprise excavation information added to this excavation. See notes on sheet and attached excavation sheet.,,,,,,,,,
8294,,,FALSE,,FALSE,,,FALSE,,,FALSE,FALSE,,SED,7/4/2016,17:38,SED,7/7/2016,7:41,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,0,FALSE,,FALSE,47,TRUE,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,3,10,54,0,3,0,5,2,0,20,0,0,30,84,64.28571429,,,,,,0,0,,,,,,,,,,
