Table,SPNWR_ID,SpeciesCode,OriginalTagID,Neophyte,DateOfActivity,Result,DP Stake,InSituStake1,CurvedCarapaceLength_NtoN,CurvedCarapaceWidth
SPNWR,12213,Dc,VI1164,,5/1/2001,In Situ,,202,154.5,115.5
SPNWR,12240,Dc,VI1164,,5/10/2001,In Situ,,200,,
SPNWR,12539,Dc,VI1164,,5/19/2001,Relocate,,,155,115.5
SPNWR,12766,Dc,VI1164,,5/28/2001,In Situ,,189,155,117.3
SPNWR,12947,Dc,VI1164,,6/24/2001,Relocate,,152,155,115.8
SPNWR,1166,Dc,VI1164,,4/10/2003,In Situ,,170,155.9,116.4
SPNWR,1266,Dc,VI1164,,4/20/2003,In Situ,,175,155.8,116.3
SPNWR,1459,Dc,VI1164,,4/30/2003,Dry Run,,157,,
SPNWR,1376,Dc,VI1164,,5/1/2003,In Situ,,179,150.6,110.7
SPNWR,1386,Dc,VI1164,,5/9/2003,Track Only,,166,,
SPNWR,1664,Dc,VI1164,,5/11/2003,Relocate,,159,150.6,117.6
SPNWR,1946,Dc,VI1164,,5/25/2003,In Situ,,190,150.5,110.8
SPNWR,2113,Dc,VI1164,,6/2/2003,Dry Run,,139,,
SPNWR,2142,Dc,VI1164,,6/3/2003,In Situ,,191,155.1,106.2
SPNWR,2385,Dc,VI1164,,6/22/2003,In Situ,,187,155.9,116.7
SPNWR,5619,Dc,VI1167,,4/23/1987,Dry Run,,173,,
SPNWR,5657,Dc,VI1167,,4/24/1987,Dry Run,,111,,
SPNWR,5661,Dc,VI1167,,4/25/1987,Dry Run,,101,153.3,108.5
SPNWR,5666,Dc,VI1167,,4/26/1987,Dry Run,,91,,
SPNWR,5696,Dc,VI1167,,5/5/1987,In Situ,,82,155.5,107
SPNWR,5624,Dc,VI1167,,5/15/1987,In Situ,,90,155.5,111.5
SPNWR,5794,Dc,VI1167,,6/14/1987,In Situ,,161,153,109
SPNWR,5570,Dc,VI1174,,4/1/1987,In Situ,,166,,
SPNWR,5607,Dc,VI1174,,4/17/1987,Relocate,,174,156,111
SPNWR,5667,Dc,VI1174,,4/26/1987,Relocate,,163,156,111
SPNWR,5699,Dc,VI1174,,5/6/1987,In Situ,,190,158,112
SPNWR,5727,Dc,VI1174,,5/16/1987,In Situ,,191,156.5,111
SPNWR,5757,Dc,VI1174,,5/25/1987,In Situ,,149,158,109
SPNWR,5771,Dc,VI1174,,6/4/1987,In Situ,,167,159,112
SPNWR,5800,Dc,VI1174,,6/18/1987,Dry Run,,150,157,111
SPNWR,5630,Dc,VI1174,,6/19/1987,Relocate,,174,157.5,112
SPNWR,5582,Dc,VI1177,,4/10/1987,Relocate,,143,155,112
SPNWR,5612,Dc,VI1177,,4/19/1987,In Situ,,176,153.5,113
SPNWR,5670,Dc,VI1177,,4/27/1987,Relocate,,155,155,113
SPNWR,5700,Dc,VI1177,,5/6/1987,In Situ,,191,,
SPNWR,5729,Dc,VI1177,,5/16/1987,Relocate,,161,154.5,112
SPNWR,5599,Dc,VI1182,,4/15/1987,Relocate,,73,148,112
SPNWR,5690,Dc,VI1182,,5/4/1987,Relocate,,94,148.5,109.5
SPNWR,5797,Dc,VI1182,,6/16/1987,Relocate,,179,150,115
SPNWR,5263,Dc,VI1183,,4/6/1987,Relocate,,103,150.5,110
SPNWR,5609,Dc,VI1183,,4/18/1987,Relocate,,188,152.5,105
SPNWR,5672,Dc,VI1183,,4/27/1987,In Situ,,187,151.5,
SPNWR,5702,Dc,VI1183,,5/7/1987,In Situ,,89,150,110
SPNWR,5732,Dc,VI1183,,5/17/1987,In Situ,,149,,
SPNWR,5772,Dc,VI1183,,6/5/1987,In Situ,,167,152,109
SPNWR,5793,Dc,VI1183,,6/14/1987,Relocate,,114,151,108
SPNWR,5803,Dc,VI1183,,6/24/1987,Relocate,,150,152,110
SPNWR,5262,Dc,VI1185,,4/5/1987,In Situ,,82,169,117
SPNWR,5604,Dc,VI1185,,4/17/1987,Dry Run,,145,,
SPNWR,5605,Dc,VI1185,,4/17/1987,In Situ,,155,168.5,115
SPNWR,5673,Dc,VI1185,,4/28/1987,Relocate,,85,169,115
SPNWR,5706,Dc,VI1185,,5/9/1987,In Situ,,69,168,117
SPNWR,5735,Dc,VI1185,,5/18/1987,In Situ,,89,165,117
SPNWR,5778,Dc,VI1185,,6/8/1987,Relocate,,90,168,116
SPNWR,8565,Dc,VI1185,,4/10/1996,Dry Run,,118,,
SPNWR,8328,Dc,VI1185,,4/12/1996,In Situ,,78,170.5,117
SPNWR,8601,Dc,VI1185,,4/23/1996,In Situ,,85,169.5,116.9
SPNWR,8632,Dc,VI1185,,5/3/1996,Dry Run,,71,,
SPNWR,8637,Dc,VI1185,,5/4/1996,Relocate,,120,171.3,118.1
SPNWR,8673,Dc,VI1185,,5/15/1996,Relocate,,169,170.4,117
SPNWR,8712,Dc,VI1185,,5/25/1996,Relocate,,174,170.5,117
SPNWR,8739,Dc,VI1185,,6/3/1996,Dry Run,,174,,
SPNWR,8742,Dc,VI1185,,6/4/1996,In Situ,,178,169.9,117.2
SPNWR,10020,Dc,VI1185,,4/12/1998,Relocate,,171,171.9,117
SPNWR,10061,Dc,VI1185,,4/23/1998,Relocate,,141,170.5,116.8
SPNWR,10103,Dc,VI1185,,5/4/1998,Relocate,,160,169.5,114.5
SPNWR,10162,Dc,VI1185,,5/23/1998,In Situ,,186,171,116.2
SPNWR,10180,Dc,VI1185,,6/2/1998,In Situ,,194,168,118
SPNWR,10197,Dc,VI1185,,6/11/1998,Relocate,,156,170.8,117.7
SPNWR,10252,Dc,VI1185,,7/2/1998,Relocate,,152,170,117
SPNWR,171,Dc,VI1185,,4/12/2002,In Situ,,99,172.2,119
SPNWR,194,Dc,VI1185,,4/25/2002,Relocate,,148,171.5,118
SPNWR,489,Dc,VI1185,,5/6/2002,In Situ,,184,172.1,118.6
SPNWR,638,Dc,VI1185,,5/18/2002,In Situ,,121,172.1,118
SPNWR,774,Dc,VI1185,,5/27/2002,Relocate,,163,172.5,119.4
SPNWR,874,Dc,VI1185,,6/5/2002,Relocate,,160,172.3,121.3
SPNWR,1044,Dc,VI1185,,6/30/2002,Relocate,,164,173.2,119
SPNWR,2664,Dc,VI1185,,4/19/2004,Relocate,,151,172.1,118.9
SPNWR,2761,Dc,VI1185,,4/30/2004,Relocate,,148,173,119.5
SPNWR,2884,Dc,VI1185,,5/11/2004,Dry Run,,154,,
SPNWR,2890,Dc,VI1185,,5/12/2004,Probable Lay,,111,,
SPNWR,3005,Dc,VI1185,,5/26/2004,Probable Lay,,143,,
SPNWR,3119,Dc,VI1185,,6/8/2004,Relocate,,140,173,137.5
SPNWR,3151,Dc,VI1185,,6/19/2004,Dry Run,,168,,
SPNWR,3153,Dc,VI1185,,6/20/2004,Relocate,,154,173,119
SPNWR,3172,Dc,VI1185,,6/30/2004,In Situ,,168,173,120
SPNWR,3205,Dc,VI1185,,7/10/2004,Relocate,,176,172.2,118.9
SPNWR,5662,Dc,VI1196,,4/25/1987,In Situ,,177,160,113
SPNWR,5591,Dc,VI1201,,4/12/1987,Dry Run,,177,,
SPNWR,5592,Dc,VI1201,,4/13/1987,In Situ,,155,146,
SPNWR,5655,Dc,VI1201,,4/24/1987,In Situ,,182,143.5,109
SPNWR,5716,Dc,VI1201,,5/13/1987,Dry Run,,168,,
SPNWR,5720,Dc,VI1201,,5/13/1987,Relocate,,96,144,111
SPNWR,5747,Dc,VI1201,,5/23/1987,Dry Run,,121,,
SPNWR,5753,Dc,VI1201,,5/23/1987,Relocate,,94,144,110
SPNWR,5774,Dc,VI1201,,6/5/1987,Relocate,,146,145,101
SPNWR,5663,Dc,VI1213,,4/25/1987,Dry Run,,157,150,111
SPNWR,5694,Dc,VI1213,,5/5/1987,In Situ,,153,152.5,111
SPNWR,5623,Dc,VI1213,,5/14/1987,In Situ,,175,153,117
SPNWR,5751,Dc,VI1213,,5/23/1987,Dry Run,,146,152,111
SPNWR,5608,Dc,VI1218,,4/17/1987,Relocate,,182,153,112
SPNWR,5671,Dc,VI1218,,4/27/1987,Relocate,,171,151,112.5
SPNWR,5704,Dc,VI1218,,5/7/1987,Relocate,,148,153,112.5
SPNWR,5625,Dc,VI1218,,5/15/1987,Relocate,,151,152,111
SPNWR,5754,Dc,VI1218,,5/24/1987,Dry Run,,88,,
SPNWR,5755,Dc,VI1218,,5/24/1987,In Situ,,83,152,111
SPNWR,5784,Dc,VI1218,,6/10/1987,Dry Run,,109,,
SPNWR,5799,Dc,VI1218,,6/18/1987,In Situ,,179,,
SPNWR,5805,Dc,VI1218,,6/25/1987,Relocate,,163,,
SPNWR,5806,Dc,VI1218,,7/4/1987,Dry Run,,162,,
SPNWR,5807,Dc,VI1218,,7/4/1987,Relocate,,170,152,115
SPNWR,5782,Dc,VI1230,,6/9/1987,In Situ,,167,,
SPNWR,6198,Dc,VI1230,,4/29/1989,Relocate,,155,150,105
SPNWR,6217,Dc,VI1230,,5/8/1989,In Situ,,179,149,108
SPNWR,6229,Dc,VI1230,,5/18/1989,Relocate,,177,150,105
SPNWR,6251,Dc,VI1230,,5/26/1989,In Situ,,173,150,106
SPNWR,6266,Dc,VI1230,,6/4/1989,Dry Run,,155,149.5,106
SPNWR,6269,Dc,VI1230,,6/5/1989,Relocate,,147,149,105.9
SPNWR,5826,Dc,VI1231,,4/1/1988,Relocate,,162,156,117.5
SPNWR,5846,Dc,VI1231,,4/12/1988,Relocate,,152,156.5,116
SPNWR,5867,Dc,VI1231,,4/21/1988,Relocate,,153,156.5,115.5
SPNWR,5897,Dc,VI1231,,5/1/1988,In Situ,,94,155,118
SPNWR,5960,Dc,VI1231,,5/19/1988,Probable Lay,,158,155,119
SPNWR,5998,Dc,VI1231,,5/27/1988,Dry Run,,145,156,118
SPNWR,6005,Dc,VI1231,,5/28/1988,In Situ,,170,157,116
SPNWR,6068,Dc,VI1231,,6/6/1988,Relocate,,158,,
SPNWR,6103,Dc,VI1231,,6/14/1988,Dry Run,,151,156.5,118
SPNWR,6105,Dc,VI1231,,6/15/1988,Relocate,,132,157,117
SPNWR,6919,Dc,VI1231,,4/7/1992,In Situ,,166,157,120
SPNWR,6951,Dc,VI1231,,4/17/1992,Relocate,,129,150.5,119
SPNWR,6988,Dc,VI1231,,4/25/1992,Dry Run,,129,,
SPNWR,6786,Dc,VI1231,,4/27/1992,In Situ,,181,157.5,118.1
SPNWR,6796,Dc,VI1231,,5/14/1992,Probable Lay,,189,156.5,119.2
SPNWR,7117,Dc,VI1231,,5/22/1992,In Situ,,180,157,118.3
SPNWR,7193,Dc,VI1231,,5/31/1992,Relocate,,157,160,110.6
SPNWR,7237,Dc,VI1231,,6/8/1992,Relocate,,152,163.5,122.2
SPNWR,8118,Dc,VI1231,,3/25/1995,Probable Lay,,168,,
SPNWR,8131,Dc,VI1231,,4/4/1995,Relocate,,158,158,118.7
SPNWR,8156,Dc,VI1231,,4/14/1995,In Situ,,161,158,119.5
SPNWR,8188,Dc,VI1231,,4/24/1995,In Situ,,105,158.1,118
SPNWR,8227,Dc,VI1231,,5/3/1995,Relocate,,150,156.4,119.4
SPNWR,8272,Dc,VI1231,,5/12/1995,In Situ,,93,158.7,118.1
SPNWR,17488,Dc,VI1231,,5/20/1995,Relocate,,156,158.3,118.5
SPNWR,8390,Dc,VI1231,,5/29/1995,In Situ,,100,158.3,118.8
SPNWR,8435,Dc,VI1231,,6/7/1995,In Situ,,84,,
SPNWR,8881,Dc,VI1231,,4/7/1997,Relocate,,161,,
SPNWR,8959,Dc,VI1231,,4/16/1997,Dry Run,,69,,
SPNWR,8788,Dc,VI1231,,4/17/1997,Dry Run,,81,,
SPNWR,9049,Dc,VI1231,,4/26/1997,In Situ,,169,157.6,112.4
SPNWR,9132,Dc,VI1231,,5/5/1997,In Situ,,115,,
SPNWR,9274,Dc,VI1231,,5/14/1997,Dry Run,,153,,
SPNWR,9279,Dc,VI1231,,5/15/1997,Dry Run,,145,,
SPNWR,9281,Dc,VI1231,,5/15/1997,Dry Run,,149,,
SPNWR,9285,Dc,VI1231,,5/15/1997,In Situ,,177,,
SPNWR,9437,Dc,VI1231,,5/27/1997,Relocate,,165,159.7,126.2
SPNWR,11914,Dc,VI1231,,4/5/2001,In Situ,,194,159.6,119.3
SPNWR,11993,Dc,VI1231,,4/14/2001,In Situ,,106,159.5,119.4
SPNWR,12091,Dc,VI1231,,4/22/2001,Relocate,,147,159.4,120.1
SPNWR,12197,Dc,VI1231,,4/30/2001,In Situ,,173,159.8,119.9
SPNWR,12358,Dc,VI1231,,5/10/2001,In Situ,,175,158.5,118.6
SPNWR,12524,Dc,VI1231,,5/18/2001,In Situ,,148,160,120
SPNWR,12618,Dc,VI1231,,5/26/2001,Dry Run,,112,,
SPNWR,12721,Dc,VI1231,,5/27/2001,In Situ,,170,160,119.8
SPNWR,12855,Dc,VI1231,,6/5/2001,In Situ,,187,160,113
SPNWR,1090,Dc,VI1231,,4/2/2003,In Situ,,174,158.9,120
SPNWR,1181,Dc,VI1231,,4/12/2003,In Situ,,180,159,119
SPNWR,1291,Dc,VI1231,,4/22/2003,In Situ,,148,159.5,120.5
SPNWR,1467,Dc,VI1231,,5/1/2003,Relocate,,154,159,120
SPNWR,1631,Dc,VI1231,,5/9/2003,Dry Run,,106,,
SPNWR,1665,Dc,VI1231,,5/11/2003,Relocate,,,138.5,118
SPNWR,1838,Dc,VI1231,,5/20/2003,Relocate,,166,159.7,119.3
SPNWR,2024,Dc,VI1231,,5/29/2003,In Situ,,184,160,119.5
SPNWR,2262,Dc,VI1231,,6/10/2003,Dry Run,,180,,
SPNWR,14148,Dc,VI1231,,4/6/2007,In Situ,,158,158.6,120.4
SPNWR,14308,Dc,VI1231,,4/19/2007,In Situ,,156,160,120
SPNWR,14467,Dc,VI1231,,5/3/2007,In Situ,,172,160.3,120.5
SPNWR,14591,Dc,VI1231,,5/12/2007,Relocate,,148,160,118
SPNWR,14732,Dc,VI1231,,5/21/2007,In Situ,,183,162,118.4
SPNWR,14878,Dc,VI1231,,5/30/2007,In Situ,,170,159,119
SPNWR,14969,Dc,VI1231,,6/7/2007,In Situ,,177,162,117.5
SPNWR,15058,Dc,VI1231,,6/17/2007,Dry Run,,165,,
SPNWR,15061,Dc,VI1231,,6/17/2007,Relocate,,158,159.25,119.5
SPNWR,15159,Dc,VI1231,,7/1/2007,Relocate,,153,160,120.6
SPNWR,16337,Dc,VI1231,,4/8/2009,In Situ,,156,161.5,120
SPNWR,16587,Dc,VI1231,,4/28/2009,Relocate,,162,161.4,120.5
SPNWR,16698,Dc,VI1231,,5/6/2009,In Situ,,175,161.8,120.3
SPNWR,16850,Dc,VI1231,,5/16/2009,In Situ,,178,159.6,119.6
SPNWR,16976,Dc,VI1231,,5/24/2009,In Situ,,176,,
SPNWR,17123,Dc,VI1231,,6/2/2009,In Situ,,169,161.3,120.6
SPNWR,31175,Dc,VI1231,,4/26/2011,Lay,,,159,121.5
SPNWR,49,Dc,VI1231,,3/20/2013,Lay,174.3,174,162.4,121.3
SPNWR,19512,Dc,VI1231,,3/31/2013,Lay,183.1,183,162.3,121.1
SPNWR,21061,Dc,VI1231,,4/9/2013,Lay,156.2,156,160.1,118.7
SPNWR,21163,Dc,VI1231,,4/19/2013,Lay,,123,160.9,119.6
SPNWR,21197,Dc,VI1231,,4/29/2013,Lay,,175,162.2,120.3
SPNWR,21211,Dc,VI1231,,5/9/2013,Lay,,180,160.4,120.5
SPNWR,21260,Dc,VI1231,,5/18/2013,Dry Run,183.4,,,
SPNWR,21275,Dc,VI1231,,5/20/2013,Lay,158.4,158,161.5,120.1
SPActivity,7764,Dc,VI1231,,3/29/2019,Probable Lay,,203,160.9,119
SPActivity,7778,Dc,VI1231,,4/10/2019,Lay,,207,161.4,117.1
SPNWR,5829,Dc,VI1238,,4/2/1988,Relocate,,118,143.5,102
SPNWR,5873,Dc,VI1238,,4/23/1988,Relocate,,175,144,103
SPNWR,5903,Dc,VI1238,,5/3/1988,Dry Run,,126,,
SPNWR,5907,Dc,VI1238,,5/4/1988,Relocate,,163,,
SPNWR,5939,Dc,VI1238,,5/14/1988,In Situ,,182,143.5,102
SPNWR,5980,Dc,VI1238,,5/24/1988,Dry Run,,182,,
SPNWR,5988,Dc,VI1238,,5/25/1988,In Situ,,186,144,106
SPNWR,6071,Dc,VI1238,,6/6/1988,In Situ,,172,145,103
SPNWR,6552,Dc,VI1238,,4/12/1991,In Situ,,115,145.4,103.6
SPNWR,6579,Dc,VI1238,,4/24/1991,In Situ,,116,146,103
SPNWR,6618,Dc,VI1238,,5/4/1991,In Situ,,125,145.4,104.9
SPNWR,7638,Dc,VI1238,,4/2/1994,Probable Lay,,122,,
SPNWR,7664,Dc,VI1238,,4/12/1994,Dry Run,,112,,
SPNWR,7668,Dc,VI1238,,4/12/1994,Dry Run,,113,148,105
SPNWR,7670,Dc,VI1238,,4/13/1994,Dry Run,,127,,
SPNWR,7671,Dc,VI1238,,4/13/1994,In Situ,,92,149.4,105.3
SPNWR,7714,Dc,VI1238,,4/23/1994,Dry Run,,118,,
SPNWR,7716,Dc,VI1238,,4/24/1994,Dry Run,,82,,
SPNWR,7557,Dc,VI1238,,5/4/1994,In Situ,,113,147.6,105.3
SPNWR,7818,Dc,VI1238,,5/13/1994,Relocate,,76,148.5,108
SPNWR,7875,Dc,VI1238,,5/23/1994,Dry Run,,118,,
SPNWR,7568,Dc,VI1238,,5/24/1994,Relocate,,155,149,105.3
SPNWR,8554,Dc,VI1238,,4/7/1996,In Situ,,113,149.3,105.9
SPNWR,8581,Dc,VI1238,,4/17/1996,In Situ,,16.11,150,106.4
SPNWR,8614,Dc,VI1238,,4/27/1996,In Situ,,111,150.5,106.4
SPNWR,8647,Dc,VI1238,,5/6/1996,In Situ,,73,,
SPNWR,8683,Dc,VI1238,,5/18/1996,In Situ,,80,149.4,107
SPNWR,8725,Dc,VI1238,,5/29/1996,In Situ,,113,149.5,100.6
SPNWR,8752,Dc,VI1238,,6/6/1996,Dry Run,,71,,
SPNWR,8759,Dc,VI1238,,6/7/1996,Dry Run,,107,,
SPNWR,8763,Dc,VI1238,,6/8/1996,In Situ,,74,150,107.3
SPNWR,6069,Dc,VI1252,,6/6/1988,Relocate,,166,145,110
SPNWR,6008,Dc,VI1252,,6/16/1988,Relocate,,152,147.5,106
SPNWR,5908,Dc,VI1253,,5/4/1988,Dry Run,,167,161.5,117
SPNWR,6166,Dc,VI1261,,4/4/1989,Relocate,,120,152,109
SPNWR,6180,Dc,VI1261,,4/15/1989,Relocate,,91,151,109
SPNWR,6212,Dc,VI1261,,5/5/1989,Relocate,,159,153,111
SPNWR,6018,Dc,VI1261,,5/14/1989,Relocate,,180,153,108.5
SPNWR,6243,Dc,VI1261,,5/25/1989,Relocate,,179,156,113
SPNWR,6164,Dc,VI1262,,4/1/1989,In Situ,,159,145,106
SPNWR,6173,Dc,VI1262,,4/11/1989,In Situ,,168,147,106.5
SPNWR,6184,Dc,VI1262,,4/20/1989,Relocate,,166,147,104.5
SPNWR,6199,Dc,VI1262,,4/29/1989,Dry Run,,172,147.5,106.5
SPNWR,6201,Dc,VI1262,,4/30/1989,Relocate,,143,146,106
SPNWR,6219,Dc,VI1262,,5/9/1989,Relocate,,168,149,107
SPNWR,6228,Dc,VI1262,,5/17/1989,Relocate,,96,147,108
SPNWR,6250,Dc,VI1262,,5/26/1989,Relocate,,149,148,106
SPNWR,6549,Dc,VI1262,,4/10/1991,In Situ,,131,147.5,107
SPNWR,6573,Dc,VI1262,,4/20/1991,In Situ,,185,148.5,109
SPNWR,6606,Dc,VI1262,,4/29/1991,In Situ,,169,,
SPNWR,6635,Dc,VI1262,,5/7/1991,Relocate,,125,147,112
SPNWR,6659,Dc,VI1262,,5/15/1991,Relocate,,158,147,107.2
SPNWR,6719,Dc,VI1262,,5/28/1991,In Situ,,180,147.6,118.6
SPNWR,6749,Dc,VI1262,,6/6/1991,Relocate,,158,148,107
SPNWR,6812,Dc,VI1262,,6/15/1991,Relocate,,152,148.5,107.5
SPNWR,7348,Dc,VI1262,,4/7/1993,Relocate,,158,148.1,107.8
SPNWR,7372,Dc,VI1262,,4/16/1993,Relocate,,146,,
SPNWR,7399,Dc,VI1262,,4/25/1993,Relocate,,162,,
SPNWR,7433,Dc,VI1262,,5/5/1993,In Situ,,149,148.3,106.7
SPNWR,7459,Dc,VI1262,,5/13/1993,In Situ,,176,148.4,107.5
SPNWR,7485,Dc,VI1262,,5/22/1993,Relocate,,146,148.6,107.6
SPNWR,7505,Dc,VI1262,,5/31/1993,Relocate,,87,148.1,107.2
SPNWR,7532,Dc,VI1262,,6/9/1993,Relocate,,170,157.9,112.2
SPNWR,8137,Dc,VI1262,,4/6/1995,Relocate,,171,149.2,107.5
SPNWR,8181,Dc,VI1262,,4/21/1995,Relocate,,139,149.4,107.5
SPNWR,8210,Dc,VI1262,,4/29/1995,In Situ,,172,148.5,126.3
SPNWR,8249,Dc,VI1262,,5/8/1995,Relocate,,143,,
SPNWR,8293,Dc,VI1262,,5/17/1995,In Situ,,169,149.5,108.5
SPNWR,8369,Dc,VI1262,,5/26/1995,In Situ,,187,148.7,108.2
SPNWR,8421,Dc,VI1262,,6/5/1995,Relocate,,146,149.8,109.4
SPNWR,8852,Dc,VI1262,,4/1/1997,Relocate,,160,,
SPNWR,8907,Dc,VI1262,,4/10/1997,In Situ,,177,148.8,108.5
SPNWR,8970,Dc,VI1262,,4/19/1997,In Situ,,115,,
SPNWR,9067,Dc,VI1262,,4/28/1997,Dry Run,,150,,
SPNWR,9071,Dc,VI1262,,4/28/1997,Relocate,,166,,
SPNWR,9198,Dc,VI1262,,5/8/1997,In Situ,,169,149.3,126.5
SPNWR,9306,Dc,VI1262,,5/17/1997,Dry Run,,149,149.3,108.4
SPNWR,9316,Dc,VI1262,,5/18/1997,In Situ,,119,,
SPNWR,9431,Dc,VI1262,,5/27/1997,Relocate,,167,149.3,108.3
SPNWR,9585,Dc,VI1262,,6/4/1997,Dry Run,,140,,
SPNWR,9594,Dc,VI1262,,6/5/1997,Relocate,,166,149.4,108.2
SPNWR,9710,Dc,VI1262,,6/13/1997,Dry Run,,175,,
SPNWR,9723,Dc,VI1262,,6/15/1997,Relocate,,171,148.6,108.2
SPNWR,9823,Dc,VI1262,,6/25/1997,Dry Run,,144,,
SPNWR,9827,Dc,VI1262,,6/26/1997,Relocate,,152,149,109.2
SPNWR,10302,Dc,VI1262,,4/15/1999,In Situ,,187,149.2,107.5
SPNWR,10404,Dc,VI1262,,4/24/1999,Dry Run,,,,
SPNWR,10408,Dc,VI1262,,4/25/1999,Relocate,,148,150.8,110.2
SPNWR,10506,Dc,VI1262,,5/4/1999,In Situ,,183,150.5,108.5
SPNWR,10608,Dc,VI1262,,5/13/1999,Probable Lay,,161,,
SPNWR,10731,Dc,VI1262,,5/21/1999,Dry Run,,161,,
SPNWR,10739,Dc,VI1262,,5/22/1999,Dry Run,,162,,
SPNWR,10746,Dc,VI1262,,5/22/1999,In Situ,,179,149.1,108.6
SPNWR,10707,Dc,VI1262,,5/31/1999,Relocate,,155,,
SPNWR,10713,Dc,VI1262,,6/8/1999,In Situ,,197,150.2,109.9
SPNWR,10976,Dc,VI1262,,6/17/1999,Relocate,,147,149.1,108.7
SPNWR,11929,Dc,VI1262,,4/6/2001,Dry Run,,179,,
SPNWR,12006,Dc,VI1262,,4/15/2001,Relocate,,145,152.3,109.5
SPNWR,12123,Dc,VI1262,,4/25/2001,Relocate,,161,150.5,108.9
SPNWR,12262,Dc,VI1262,,5/3/2001,In Situ,,170,151,109
SPNWR,12392,Dc,VI1262,,5/12/2001,Relocate,,165,151.5,109.7
SPNWR,13127,Dc,VI1262,,5/21/2001,In Situ,,169,151,109.2
SPNWR,12791,Dc,VI1262,,5/29/2001,Dry Run,,194,,
SPNWR,12875,Dc,VI1262,,6/7/2001,Relocate,,157,150,141.6
SPNWR,1118,Dc,VI1262,,4/6/2003,In Situ,,199,150.8,109.3
SPNWR,1214,Dc,VI1262,,4/15/2003,In Situ,,148,149.9,110.4
SPNWR,1313,Dc,VI1262,,4/24/2003,Relocate,,157,150.1,109.7
SPNWR,1487,Dc,VI1262,,5/2/2003,In Situ,,199,150.5,109.4
SPNWR,1668,Dc,VI1262,,5/11/2003,In Situ,,171,151,108.7
SPNWR,1818,Dc,VI1262,,5/19/2003,In Situ,,191,151,109.3
SPNWR,1996,Dc,VI1262,,5/27/2003,Track Only,,,,
SPNWR,2003,Dc,VI1262,,5/27/2003,Relocate,,178,150.7,109.1
SPNWR,2163,Dc,VI1262,,6/4/2003,In Situ,,182,151.3,108.6
SPNWR,2292,Dc,VI1262,,6/13/2003,In Situ,,176,151.2,108.7
SPNWR,3352,Dc,VI1262,,4/9/2005,Relocate,,163,151.4,112.3
SPNWR,3425,Dc,VI1262,,4/18/2005,In Situ,,170,151.1,111
SPNWR,3529,Dc,VI1262,,4/28/2005,Relocate,,162,150.9,109.1
SPNWR,3632,Dc,VI1262,,5/7/2005,Relocate,,163,154.8,110.6
SPNWR,3761,Dc,VI1262,,5/15/2005,In Situ,,174,151.6,109.4
SPNWR,3848,Dc,VI1262,,5/27/2005,Relocate,,165,,
SPNWR,3937,Dc,VI1262,,6/5/2005,Relocate,,166,151.5,109.9
SPNWR,4024,Dc,VI1262,,6/14/2005,Relocate,,164,154.1,109.2
SPNWR,14144,Dc,VI1262,,4/6/2007,Relocate,,155,152.5,109.9
SPNWR,14271,Dc,VI1262,,4/16/2007,Relocate,,153,150.5,110
SPNWR,14374,Dc,VI1262,,4/26/2007,Relocate,,158,152.6,110.25
SPNWR,14530,Dc,VI1262,,5/8/2007,Relocate,,152,149.5,109.5
SPNWR,16312,Dc,VI1262,,4/4/2009,In Situ,,168,152,110
SPNWR,16414,Dc,VI1262,,4/15/2009,Relocate,,153,151.3,109
SPNWR,16531,Dc,VI1262,,4/24/2009,Relocate,,148,152.1,109.1
SPNWR,16678,Dc,VI1262,,5/4/2009,In Situ,,179,150.1,110.1
SPNWR,16817,Dc,VI1262,,5/13/2009,Relocate,,167,152.8,110.3
SPNWR,16996,Dc,VI1262,,5/25/2009,Probable Lay,,188,,
SPNWR,31031,Dc,VI1262,,4/9/2011,Lay,,,159.9,109
SPNWR,31075,Dc,VI1262,,4/18/2011,Lay,,165,150,113.5
SPNWR,6163,Dc,VI1263,,3/28/1989,In Situ,,165,154,112
SPNWR,6195,Dc,VI1263,,4/28/1989,Relocate,,173,154.5,112
SPNWR,6220,Dc,VI1263,,5/10/1989,In Situ,,179,155,112
SPNWR,6230,Dc,VI1263,,5/19/1989,Relocate,,171,155,114
SPNWR,6254,Dc,VI1263,,5/28/1989,Relocate,,154,154,112
SPNWR,6271,Dc,VI1263,,6/6/1989,In Situ,,184,155,111.5
SPNWR,6165,Dc,VI1266,,4/2/1989,In Situ,,162,151,110
SPNWR,6171,Dc,VI1266,,4/9/1989,In Situ,,117,150,110
SPNWR,6206,Dc,VI1266,,5/4/1989,In Situ,,183,148.5,109
SPNWR,6232,Dc,VI1266,,5/20/1989,Dry Run,,117,,
SPNWR,6261,Dc,VI1266,,6/1/1989,Relocate,,169,151.5,111
SPNWR,6182,Dc,VI1274,,4/16/1989,In Situ,,181,151,115
SPNWR,6253,Dc,VI1274,,5/27/1989,Relocate,,151,152,113
SPNWR,6025,Dc,VI1274,,6/4/1989,Relocate,,171,152,115
SPNWR,6283,Dc,VI1274,,6/13/1989,Dry Run,,123,,
SPNWR,6285,Dc,VI1274,,6/14/1989,In Situ,,114,152.5,115
SPNWR,6536,Dc,VI1274,,4/7/1991,In Situ,,181,154.8,116.7
SPNWR,6600,Dc,VI1274,,4/28/1991,In Situ,,166,,
